Bad night.. sore bottom and arm.. no fun,0
Thinking that LittleBigPlanet community needs parental censorship. Saw a level titled &quot;How to Kill Your Best Friend&quot; Real nice for kids,0
What beautiful weather were having today! Now whats a guy to do in all this snow and rain? Damn weather,0
just read a bunch of TFKTrevor's tweets...he duznt sound like an awesome Christian. ignorance mostly. but TFK's still #1 to me.,0
@serenajwilliams i give up on hoping for a response i hope you have a great day Serena. I will always support you in all that you do,0
@ziodyne I ragequit because I died like 5 times haha. BUT GOOD LUCK TO YOU!,0
doing bio correspondance. sooo bored. michelle's pissed :S. school on SATURDAY in a bit for ms grekul's stupid bio review. kill me now!,0
I've had 12 hours of sleep...and somehow I'm still tired?,0
@myronce Sorry I don't know why I have a cousin that lives in San Diego love it there,0
has a sick child...should be a great weekend,0
I'm dying of a stuffed up nose ... gotta get to the grocery store for food and afrin - that is if I can breath till then,0
Id go but the madre is commin up...,0
i feel soo bad, i fell asleep and i missed 18 of his calls last night. he thought i was hurt poor baby,0
@Ketekete aight then let's do it... dumb arse that i am, i just tried calling your phone!,0
Is needing a new mobile phone, The LG KU990 Viewty caught my eye but I can't seem to find it anywhere in black,0
@FieryFoods Ooops - Make that Australian - not Welsh...,0
Reading &amp; crying at Eclipse, Rosalie always gets me,0
feeling pitiful....sore throat blahh,0
got a new desk today. It's got a hutch and laptop doesn't open up properly,0
i think i need to unfollow the cricket guys for a couple of weeks :S,0
waiting on something...I hate being nervous. I get sick.,0
@Rosie61 yes i'm driving but going to have one glass of bubbles!,0
len(reversed([1,2,3])) == 3 in Py 2.5 and 2.6.1 but not in 2.6.2,0
Fresno is supposed to reach 97F on Tuesday. Blah.,0
finishing up a wire sculpture for my 3D class. bring on the pain,0
I JUST GOT BLEACH ON MY FAVOURITE TANK TOP! NOOOOOOOO!!!!!! im not having a good day!,0
no parties this weekend just me and my final paper... sucks,0
About to go to work,0
do you have any halls brand medicated throat lozanges?,0
@Chrismnix for the first time ever I wanna go to the crawfish boil b/c there's a lot ther i wanna see... but I'll be out of town,0
back rofl!! Andyz dick still hurts rofl! poor guy,0
Is super, super disappointed!,0
@hoshigirl I was so disappointed with Plurk. lol. I didn't update mine for a while... when I checked my Karma, it was down to 0.0. sad.,0
is super spoiled....,0
have to go to work soon, first time in 3 months!!! FUCKING GAY!!!,0
@kisskissV no. i am working at jaloux in the morning then over with you at night. morning to close. i only have like a few hours break,0
@rusty519 I think the spouse is going to kill my beach day,0
me wantz more vacation,0
just got pulled over! i guess the whether had me way too hype! lol,0
So I didn't go Jogging (yet) Got caught up making the Family breakfast that I can't eat *Carbs I Miss YOU Soo Much*,0
@WollemiPine It's the weekend!! This will be my last late night, as I'm back to work on Monday,0
@Mothersload it's going to be more of a house cleaning day since it's starting to spit outside a little.,0
man...my allergies got me again! can somebody please rub my head??,0
@jenna_jean she told me to get a hold of you, she can't get on lj it was through email, so idk but yeah, she won't be on for a while,0
