@relation train
@attribute first_person_pronoun numeric
@attribute second_person_pronoun numeric
@attribute third_person_pronoun numeric
@attribute coordinating_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas numeric
@attribute colons_semi_colon numeric
@attribute dash numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_noun numeric
@attribute proper_noun numeric
@attribute adverb numeric
@attribute wh_word numeric
@attribute modern_slan_acronym numeric
@attribute word_all_in_upper_case numeric
@attribute average_length_sentence numeric
@attribute average_length_token numeric
@attribute number_of_sentence numeric
@attribute class {0,4}

@DATA
1,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,15.5,3.6551724137931036,2, 0
1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,8.0,3.6666666666666665,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.666666666666667,1, 0
1,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,9.0,3.6666666666666665,1, 0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,3.2,1, 0
1,4,0,0,2,0,0,0,0,0,1,4,0,0,1,2,0,18.0,3.4,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.5,1, 0
0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,7.0,4.3478260869565215,4, 0
3,2,0,0,0,0,0,0,0,0,0,13,0,1,0,2,0,27.0,3.2857142857142856,1, 0
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,13.5,2.88,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5,3.1818181818181817,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.0,1, 0
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,7.0,3.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,1, 0
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.0,3.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5.0,5.5,1, 0
1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,9.0,3.75,1, 0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8.0,3.25,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,11.0,4.7272727272727275,1, 0
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,10.0,2.925925925925926,3, 0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3333333333333335,4.875,3, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,3.0,1, 0
1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,4.333333333333333,1, 0
1,1,2,1,1,0,0,0,0,0,0,3,0,3,1,2,0,29.0,4.12,1, 0
1,0,2,0,1,0,0,0,0,0,0,3,1,0,0,0,0,22.0,3.9047619047619047,1, 0
0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,11.0,3.5555555555555554,1, 0
0,0,1,1,1,0,0,0,0,0,0,7,0,2,0,1,1,16.5,3.09375,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.5,3.4375,2, 0
0,4,0,0,1,0,0,0,0,0,0,3,0,2,0,2,0,13.0,4.076923076923077,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,4.0,1, 0
1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,11.0,3.2,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,4.25,2, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,3.6363636363636362,2, 0
0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,6.5,4.25,2, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,6.0,6.8,1, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.5,5.166666666666667,2, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13.0,4.3478260869565215,2, 0
0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,2,1,9.0,6.375,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,8.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,19.0,4.055555555555555,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,10.0,4.631578947368421,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5.0,3.7142857142857144,2, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,6.0,3.1666666666666665,1, 0
1,1,2,0,1,0,0,0,0,0,0,3,0,2,0,2,0,10.666666666666666,3.5714285714285716,3, 0
0,0,2,0,1,0,0,0,0,0,0,3,0,1,0,2,0,9.0,4.125,1, 0
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,10.0,4.888888888888889,1, 0
1,0,0,0,3,0,0,0,0,0,2,6,0,3,0,0,0,16.5,3.5172413793103448,2, 0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4.666666666666667,2, 0
2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,9.0,3.1,1, 0
3,0,0,1,1,0,0,0,0,0,0,4,0,1,0,1,0,25.0,4.625,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.5,3.9166666666666665,2, 0
0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,1,13.0,4.7272727272727275,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,5.0,1, 0
1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,8.0,3.25,1, 0
0,0,0,2,1,0,0,0,0,0,0,5,1,1,0,0,0,22.0,5.15,1, 0
1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,15.0,3.2142857142857144,1, 0
2,0,0,2,3,0,0,0,0,0,0,13,0,0,0,2,1,26.0,3.28,1, 0
1,0,0,1,0,0,0,0,0,0,1,2,1,2,0,0,0,9.5,4.25,2, 0
1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,11.0,3.7,1, 0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.0,2.8,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8.0,5.0,1, 0
3,0,0,1,2,0,0,0,0,0,0,3,0,3,0,2,0,22.0,3.761904761904762,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4.333333333333333,3.6,3, 0
0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,6.5,3.909090909090909,2, 0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6.5,3.4545454545454546,2, 0
0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,7.0,5.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,7.333333333333333,1, 0
2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,4.777777777777778,1, 0
0,0,0,2,3,0,0,0,0,0,0,7,0,0,1,0,15,19.0,3.1,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.0,5.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,12.5,4.5,2, 0
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,9.0,2.7777777777777777,1, 0
1,0,1,0,1,0,0,0,0,0,0,3,0,2,0,0,1,13.0,3.48,2, 0
1,0,1,0,0,0,0,0,0,0,1,3,0,2,0,1,0,18.0,3.076923076923077,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.5,3.2857142857142856,2, 0
2,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,14.0,3.3076923076923075,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.0,3.5,1, 0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,3.8333333333333335,2, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,8.0,5.125,1, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,3.5,1, 0
1,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,16.0,4.0,1, 0
0,1,1,1,1,0,0,0,0,0,1,12,0,2,0,1,1,30.0,3.25,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667,5.333333333333333,3, 0
1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,9.666666666666666,3.4615384615384617,3, 0
0,2,1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,20.0,4.684210526315789,1, 0
2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8.0,3.142857142857143,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.521739130434782,6, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,3.9473684210526314,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,1, 0
0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,1,8.5,4.0,2, 0
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,12.0,4.666666666666667,1, 0
0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,7.0,3.75,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,11.0,4.222222222222222,1, 0
2,0,3,0,0,0,0,0,0,0,0,5,0,2,1,2,0,30.0,3.193548387096774,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333333333333333,3.8333333333333335,3, 0
0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,8.0,5.125,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.666666666666667,4.357142857142857,3, 0
2,0,0,0,0,0,0,0,0,0,1,4,3,1,0,1,0,17.0,3.5,1, 0
0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,10.0,3.4444444444444446,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6.0,3.8333333333333335,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,13.0,4.076923076923077,1, 0
1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,9.0,3.0,1, 0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7.0,4.521739130434782,4, 0
0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,5.666666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3.5,3.8333333333333335,2, 0
1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,17.0,4.117647058823529,1, 0
1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.4,1, 0
1,0,1,0,0,0,0,0,0,0,1,4,0,1,0,1,0,9.5,4.0,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,5.857142857142857,2, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.666666666666667,1, 0
1,2,1,0,0,0,0,0,0,0,1,2,2,1,0,2,0,16.0,3.7142857142857144,1, 0
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,8.0,4.571428571428571,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.25,1, 0
1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,11.0,4.222222222222222,1, 0
0,1,0,1,1,0,0,0,0,0,0,7,0,0,0,1,0,26.0,3.5384615384615383,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,5.0,3.888888888888889,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.5,4.153846153846154,2, 0
1,0,1,2,0,0,0,0,0,0,0,5,0,1,0,1,0,15.0,4.142857142857143,1, 0
0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,9.5,4.888888888888889,2, 0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333333333333333,4.6,3, 0
0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,11.5,4.761904761904762,2, 0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.1818181818181817,2, 0
1,0,1,1,1,0,0,0,0,0,0,2,0,2,0,0,0,7.666666666666667,4.285714285714286,3, 0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,9.0,3.75,1, 0
0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12.0,3.6363636363636362,1, 0
1,0,0,2,0,0,0,0,0,0,0,11,2,3,0,2,0,30.0,3.6785714285714284,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.8333333333333335,1, 0
1,2,0,0,1,0,0,0,0,0,0,7,0,2,0,2,0,33.0,3.6785714285714284,1, 0
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,13.0,4.230769230769231,1, 0
4,1,0,0,1,0,0,0,0,0,0,2,0,1,0,3,0,21.0,4.368421052631579,1, 0
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,2.6666666666666665,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.0,4.428571428571429,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.0,1, 0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.5357142857142856,4, 0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4.0,3.5,2, 0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.166666666666667,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,5.555555555555555,1, 0
3,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,20.0,3.473684210526316,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,8.0,5.125,1, 0
0,0,1,0,1,0,0,0,0,0,0,4,1,2,1,1,0,18.0,4.705882352941177,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.3333333333333335,1, 0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.75,2, 0
0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,11.0,4.2727272727272725,1, 0
2,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,0,21.0,3.6,1, 0
1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7.0,6.166666666666667,1, 0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,8.0,2.5,1, 0
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,10.0,4.111111111111111,1, 0
0,0,1,0,1,0,0,0,0,0,0,4,0,2,0,1,0,18.0,5.0588235294117645,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.666666666666667,3.230769230769231,3, 0
1,2,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,10.0,4.555555555555555,1, 0
0,4,0,1,1,0,0,0,0,0,0,7,0,3,0,2,2,27.0,4.115384615384615,1, 0
1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,19.0,2.8333333333333335,1, 0
0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,2,0,16.0,3.5,1, 0
1,0,3,0,1,0,0,0,0,0,1,2,0,1,0,1,0,15.0,3.037037037037037,2, 0
0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,8.0,5.375,1, 0
0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8.0,7.8,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.75,1, 0
0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,15.5,3.5925925925925926,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,4.0,1, 0
0,0,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,14.0,5.166666666666667,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,6.25,1, 0
1,0,0,0,1,0,0,0,0,0,0,6,0,4,0,0,0,28.0,3.925925925925926,1, 0
2,0,0,1,0,0,0,0,0,0,2,3,1,4,0,1,0,15.5,3.6296296296296298,2, 0
0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,0,8.0,3.8333333333333335,1, 0
0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,15.0,3.769230769230769,1, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,3.9285714285714284,2, 0
0,0,1,0,1,0,0,0,0,0,0,7,0,3,0,1,1,26.0,3.68,1, 0
1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,14,22.0,3.3043478260869565,1, 0
2,2,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,16.0,3.8,1, 0
1,0,2,0,0,0,0,0,0,0,0,2,2,2,0,1,0,18.0,3.2777777777777777,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,6.666666666666667,3.8823529411764706,3, 0
2,0,3,1,2,0,0,0,0,0,0,5,2,1,0,2,0,26.0,4.115384615384615,1, 0
1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,7.0,3.142857142857143,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6.0,3.7,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.6,1, 0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,3.8,1, 0
0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,7.0,3.1666666666666665,1, 0
1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,2,24.0,4.041666666666667,1, 0
2,0,0,0,0,1,0,0,0,0,0,4,0,1,0,2,0,15.0,3.9285714285714284,1, 0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.0,3.111111111111111,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,3.4347826086956523,2, 0
0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,8.333333333333334,3.909090909090909,3, 0
0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,10.0,4.038461538461538,3, 0
2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,20.0,3.473684210526316,1, 0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.5,4.45,2, 0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,3.5,4, 0
3,0,0,1,2,0,0,0,1,0,0,4,0,0,0,0,0,22.0,3.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17.0,3.5925925925925926,2, 0
0,2,0,0,2,0,0,0,0,0,0,4,0,2,1,2,0,14.0,3.6923076923076925,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7.0,5.5,1, 0
1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,9.333333333333334,3.64,3, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,6.0,4.2,1, 0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,2.7777777777777777,2, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,7.0,1, 0
0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,8.0,4.428571428571429,1, 0
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,8.0,3.25,1, 0
0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,1,0,15.0,3.6,1, 0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,5.75,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.0,1, 0
0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,11.0,4.222222222222222,1, 0
0,0,0,1,0,0,0,0,0,0,1,4,0,1,1,0,0,11.0,2.727272727272727,1, 0
3,2,1,0,0,0,0,0,0,0,0,4,0,1,0,2,0,13.0,4.16,2, 0
1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,12.0,3.4615384615384617,1, 0
0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,20.0,4.3,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.166666666666667,1, 0
1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,0,15.0,3.6296296296296298,2, 0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.0,2.8,1, 0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.0,3.875,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.4444444444444446,2, 0
0,0,0,1,3,0,0,0,0,0,0,6,0,0,0,1,0,22.0,5.0,1, 0
4,0,1,1,0,0,0,0,0,0,1,6,0,4,0,5,0,32.0,3.433333333333333,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.5,1, 0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.0,1, 0
3,0,1,2,2,1,0,0,0,0,0,5,0,0,1,0,0,20.0,4.2,1, 0
1,0,0,0,1,0,0,0,0,0,1,4,1,1,0,1,2,18.0,3.5294117647058822,1, 0
1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,10.0,3.875,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.5,4.5,2, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,4.571428571428571,2, 0
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,3.6666666666666665,1, 0
0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,11.0,5.7,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,12.0,3.4166666666666665,1, 0
1,0,3,0,2,0,0,0,0,0,0,2,0,1,0,1,0,15.0,3.857142857142857,2, 0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,4.133333333333334,3, 0
1,0,1,0,2,0,0,0,0,0,0,6,0,4,0,1,0,21.0,4.0,1, 0
0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8.0,3.4615384615384617,2, 0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.166666666666667,1, 0
0,0,1,0,1,0,0,0,0,0,0,6,0,1,0,2,0,18.0,4.125,1, 0
1,0,1,0,1,0,0,0,0,0,0,3,1,2,0,0,0,17.0,4.0,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,4.333333333333333,1, 0
0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,10.0,4.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,3.6666666666666665,1, 0
0,6,1,1,2,2,0,0,0,0,0,4,0,2,1,4,0,22.0,4.136363636363637,1, 0
1,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,10.0,3.5555555555555554,1, 0
1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10.5,3.3333333333333335,2, 0
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10.0,3.0,1, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.666666666666667,4.352941176470588,3, 0
2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,11.0,3.3636363636363638,1, 0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,9.0,3.7142857142857144,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.0,5.0,2, 0
0,2,1,0,1,0,0,0,0,0,0,5,0,0,0,1,0,15.0,3.357142857142857,1, 0
0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,2,0,16.0,3.375,1, 0
2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15.0,2.5714285714285716,1, 0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,1, 0
0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,2,12.0,4.8,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,5.0,4.8,1, 0
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,11.0,4.5,1, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10.0,4.888888888888889,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,7.0,3.7142857142857144,1, 0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.333333333333334,5.5,3, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,4.1,3, 0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,7.5,4.461538461538462,2, 0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9.0,3.0,1, 0
1,0,0,1,1,0,0,0,0,0,0,7,1,0,0,1,0,20.0,3.85,1, 0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,6.0,5.133333333333334,3, 0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,4.166666666666667,2, 0
1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6.5,5.6,2, 0
1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,9.0,4.2,2, 0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14.0,3.3846153846153846,1, 0
0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,1,0,14.0,3.6923076923076925,1, 0
1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,1,1,15.0,4.0,1, 0
0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,12.0,4.0476190476190474,2, 0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,11.0,3.090909090909091,2, 0
0,2,1,0,1,0,0,0,0,0,0,4,0,1,0,1,0,13.0,4.769230769230769,1, 0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8.0,4.428571428571429,1, 0
2,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2,0,10.0,4.555555555555555,1, 0
1,0,0,1,0,0,0,0,0,0,0,10,2,0,0,0,13,12.5,3.3043478260869565,2, 0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,3.3636363636363638,2, 0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.5,4.111111111111111,2, 0
3,3,0,0,2,0,0,0,0,0,0,4,1,2,0,4,0,27.0,4.458333333333333,1, 0
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,3.8461538461538463,2, 0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,1, 0
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,10.0,3.5,1, 0
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0,7.0,1, 0
1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,10.0,3.6,1, 0
